ContractReference	EYAtBSD	AmortizedAPAtBSD	UnamortizedAPAtBSD	AdditionalPaymentID	AsOfAmortizationAdjustment	AsOfAmortizationAdjustmentDate	IASError	ImpairmentEffectiveDate	ImpairmentBucket	ImpairmentApproach	12mEL	LifetimeEL	LossAllowance
X.CW2JZW_BINTG_00001_I65346	8.189721806185624	-3558.649518749818500	-6441.350481250181500	X.CW2KD3				<EMPTY>					
X.CW2ISC_BINTG_00001_I65346	8.189868491220773	-3560.480507031225000	-6439.519492968775000	X.CW2KI5				<EMPTY>					
X.CW2ISC_BINTG_00001_I65346	8.232889296117724	-3209.079105958484400	-5790.920894041515600	X.CW2J5M				<EMPTY>					
X.CW2ITQ_BINTG_00001_I65346	9.276986075463983	2513.898287201802300	7486.101712798197700	X.CW2J5P				<EMPTY>					
QECWDWUI_BINTG_00001_I65346	11.513435846034207	-4485.394175517316400	4585.394175517316400	*DCWJGZJ				<EMPTY>					
X.CW2IV4_BINTG_00001_I65346	15.432538078599171	-38804.015115372313000	28804.015115372313000	X.CW2J5S				<EMPTY>					
X.CW2LHR_BINTG_00001_I65346	11.424495115309146	1233.823231170892500	4766.176768829107500	X.CW2MBT				<EMPTY>					
X.CW2IWI_BINTG_00001_I65346	10.031885247694701	3627.653853069394200	2372.346146930605800	X.CW2LGN				<EMPTY>					
X.CW2LHR_BINTG_00003_I65346	11.424495115309146	822.548863214127780	3177.451136785872200	X.CW2MBS				<EMPTY>					
X.CW2IWI_BINTG_00003_I65346	10.031884488149856	2418.445150890685900	1581.554849109314100	X.CW2LGM				<EMPTY>					
X.CW2IY5_BINTG_00001_I65346	8.964501273654960	1668.641264148063800	6331.358735851936200	X.CW2LWE				<EMPTY>					
X.CW2IY5_BINTG_00001_I65346	8.539078382676141	-2231.456552220501200	-7768.543447779498800	X.CW2J61				<EMPTY>					
Y?CUOL3Q_BINTG_00001_I65346	-1.562456437898301	-1375.249783064762100	-8624.750216935237400	Y?CUOLJ5				<EMPTY>					
Z(CJITR1_BINTG_00001_I65346	6.190242947642481	-8656.693970856446000	-1343.306029143554000	9ACNR4G0				<EMPTY>					
Z(CJITR1_BINTG_00001_I65346	6.701541377478177	8563.551648777720400	1436.448351222279600	9ACNR4KA				<EMPTY>					
Z(CJITSO_BINTG_00001_I65346	0.777617323718581	-8625.913525450303500	-1374.086474549696500	9ACNR3V4				<EMPTY>					
Z(CJITSO_BINTG_00001_I65346	1.260421710511245	8623.712402793318700	1376.287597206681300	9ACNR3ZE				<EMPTY>					
Z(CJITUB_BINTG_00001_I65346	6.083979015904623	-9097.817089125586800	-902.182910874413210	9ACNR3GH				<EMPTY>					
8@CQBKKA_BINTG_00001_I65346	8.664383160573985	-3388.556687099859100	-6611.443312900140900	8@CQBKX9				<EMPTY>					
Z(CJITWI_BINTG_00001_I65346	6.850383183056913	-49621.295956794085000	59621.295956794085000	Z(CJIUB6				<EMPTY>					
Z(CJITY5_BINTG_00001_I65346	7.038579176591682	-3739.667966042005000	-11260.332033957995000	Z(CJIUB9				<EMPTY>					
9ACNR2YI_BINTG_00001_I65346	10.559129888815898	-9710.240777219412800	-289.759222780587150	(GCRURRK				<EMPTY>					
Z(CJITZS_BINTG_00001_I65346	11.086804945736230	7446.590902454452600	2553.409097545547400	9ACNR2XM				<EMPTY>					
Z(CJITZS_BINTG_00001_I65346	11.085661308207683	7452.737487795995500	2547.262512204004500	Z(CJIUBC				<EMPTY>					
Z1CLWC45_BINTG_00001_I65346				Z1CLWEGH			No lines in the facility	<EMPTY>					
Z1CLWC45_BINTG_00001_I65346				Z1CLWEJR			No lines in the facility	<EMPTY>					
Z1CLWC5S_BINTG_00001_I65346	6.506035497317438	17743.960267840714000	-7743.960267840713600	Z1CLWD34				<EMPTY>					
Z1CLWC7F_BINTG_00001_I65346	5.698578993021505	79080.303462196811000	-93580.303462196811000	Z1CLWDTI				<EMPTY>					
Z1CLWC7F_BINTG_00001_I65346	4.707737175801690	85461.498464266508000	-70961.498464266508000	Z1CLWDXU				<EMPTY>					
Z1CLWC92_BINTG_00001_I65346	5.823693967667141	55994.914640560746000	-65994.914640560746000	Z1CLWD3A				<EMPTY>					
Z1CLWCB9_BINTG_00001_I65346				Z1CLWFZO			No lines in the facility	<EMPTY>					
Z1CX5H0D_BINTG_00001_I65346	-3.628791155245859	-500.327312354609600	-9499.672687645390400	Z1CX5IP4				<EMPTY>					
Z1CX5H1R_BINTG_00001_I65346	6.148656234831992	-85.082102535176091	-9914.917897464823900	Z1CX5IS6				<EMPTY>					
Z1CX5H7U_BINTG_00001_I65346				Z1CX5HH2			No lines in the facility	<EMPTY>					
Z1CX5HAU_BINTG_00001_I65346		93.048713738369770	-10093.048713738370000	Z1CX5I8K			<20150724>:SimpleEY@OD: Unable to compute IRR	<EMPTY>					
